target,model,chain,res,patch_qs,patch_dockq,lddt,cad,global_qs_best,global_tm_score,chain_number,X999,X365,X494,X426,X041,X121,X101,X248,X158,X083,X266,X248_2,X468,X168,X245,X089,n_trg_chains
T1109o.pdb,T1109TS374_2o,B,28,0.960094290353134,0.851,0.897,0.712,0.46,0.45899,2,0.46,0.865,1,0.398,0.9971,1,,,0.232311487197876,0.9351,0.9036,1,0.307,0.627,0.81,0.97,2
T1109o.pdb,T1109TS374_2o,B,30,0.979199229338339,0.93,0.948,0.862,0.46,0.45899,2,0.77,0.863,1,0.399,0.993,1,,1,0.297633439302444,0.9231,0.8865,1,0.217,0.633,0.81,0.96,2
T1109o.pdb,T1109TS374_2o,B,31,0.96031683565679,0.853,0.915,0.691,0.46,0.45899,2,1,0.807,1,0.398,0.9896,1,,,0.240163147449493,0.9349,0.8998,1,0.366,0.604,0.88,0.96,2
T1109o.pdb,T1109TS374_2o,B,34,0.980949993519486,0.95,0.951,0.879,0.46,0.45899,2,0.65,0.857,1,0.399,0.9797,1,,,0.294070035219193,0.9139,0.8648,1,0.506,0.62,0.84,0.95,2
T1109o.pdb,T1109TS374_2o,B,47,0.984283955789606,0.933,0.943,0.92,0.46,0.45899,2,0.36,0.849,,0.397,0.9819,,,,0.401677906513214,0.894,0.881,1,0.135,0.502,0.76,0.94,2
T1109o.pdb,T1109TS374_2o,B,49,0.981827009237694,0.951,0.967,0.924,0.46,0.45899,2,0.28,0.855,1,0.397,0.9836,1,,,0.371144682168961,0.9042,0.8818,1,0.112,0.498,0.78,0.95,2
T1109o.pdb,T1109TS374_2o,B,56,0.963667827083246,0.983,0.958,0.946,0.46,0.45899,2,0.28,0.856,,0.396,0.9902,,,,0.392135620117188,0.8863,0.8751,1,0.163,0.489,0.63,0.9,2
T1109o.pdb,T1109TS374_2o,B,60,0.979636819705265,0.948,0.708,0.706,0.46,0.45899,2,0.33,0.779,1,0.396,0.9882,1,,1,0.276358634233475,0.8522,0.8691,1,0.624,0.547,0.81,0.95,2
T1109o.pdb,T1109TS374_2o,B,61,0.98359833131507,0.951,0.88,0.892,0.46,0.45899,2,0.77,0.847,1,0.395,0.9831,1,,1,0.268527805805206,0.8491,0.8616,1,0.408,0.617,0.76,0.92,2
T1109o.pdb,T1109TS374_2o,B,62,0.983125866024639,0.95,0.962,0.892,0.46,0.45899,2,0.23,0.884,0.35,0.396,0.9924,0.35,,1,0.332284569740295,0.921,0.8812,1,0.81,0.592,0.77,,2
T1109o.pdb,T1109TS374_2o,B,63,0.98491397304664,0.99,0.972,0.907,0.46,0.45899,2,0.52,0.863,0.97,0.397,0.9878,0.97,,1,0.428396731615066,0.881,0.8739,1,0.812,0.604,0.65,0.92,2
T1109o.pdb,T1109TS374_2o,B,64,0.967746564480526,0.944,0.959,0.818,0.46,0.45899,2,0.86,0.875,0.7,0.397,0.986,0.7,,1,0.317719846963882,0.9215,0.878,1,0.55,0.511,0.71,0.9,2
T1109o.pdb,T1109TS374_2o,B,65,0.967289328611004,0.947,0.967,0.899,0.46,0.45899,2,0.31,0.859,0.8,0.397,0.9977,0.8,,1,0.341264814138412,0.921,0.9038,1,0.45,0.498,0.73,0.93,2
T1109o.pdb,T1109TS374_2o,B,66,0.966010292831529,0.983,0.935,0.88,0.46,0.45899,2,0.86,0.855,0.77,0.396,0.9812,0.77,,,0.314082622528076,0.8775,0.8606,1,0.347,0.537,0.68,0.92,2
T1109o.pdb,T1109TS374_2o,B,144,0.947060156136556,0.867,0.793,0.848,0.46,0.45899,2,0.57,0.792,1,0.398,0.988,1,,1,0.363394379615784,0.8477,0.864,1,0.16,0.604,0.76,0.97,2
T1109o.pdb,T1109TS374_2o,B,145,0.764261295026216,0.337,0.707,0.633,0.46,0.45899,2,0.57,0.742,0.98,0.399,0.9843,0.98,,1,0.404699563980102,0.8762,0.8171,1,0.121,0.595,0.77,0.97,2
T1109o.pdb,T1109TS374_2o,B,146,0.965434348055853,0.373,0.752,0.636,0.46,0.45899,2,0.26,0.868,0.22,0.398,0.9961,0.22,,,0.388880640268326,0.8019,0.8381,1,0.078,0.601,0.61,0.97,2
T1109o.pdb,T1109TS374_2o,B,163,0.605876369781106,0.299,0.666,0.501,0.46,0.45899,2,0.49,0.726,1,0.398,0.9872,1,,,0.295119255781174,0.8194,0.8086,1,0.115,0.62,0.64,0.96,2
T1109o.pdb,T1109TS374_2o,B,165,0.064156328883226,0.12,0.617,0.738,0.46,0.45899,2,0.64,0.761,1,0.399,0.9838,1,,,0.317325055599213,0.83,0.8469,1,0.859,0.553,0.68,0.97,2
T1109o.pdb,T1109TS374_2o,B,176,0.923908204473122,0.763,0.843,0.724,0.46,0.45899,2,0.75,0.774,0.99,0.398,0.9874,0.99,,1,0.414736539125443,0.9108,0.8937,1,0.405,0.646,0.72,0.98,2
T1109o.pdb,T1109TS374_2o,B,177,0.938856611985857,0.802,0.757,0.734,0.46,0.45899,2,0.44,0.762,1,0.399,0.9904,1,,1,0.411905914545059,0.8741,0.8952,1,0.51,0.611,0.73,0.97,2
T1109o.pdb,T1109TS374_2o,B,178,0.941789796388221,0.823,0.613,0.648,0.46,0.45899,2,0.86,0.714,1,0.399,0.9924,1,,1,0.420449554920196,0.8949,0.8862,1,0.469,0.54,0.84,0.96,2
T1109o.pdb,T1109TS374_2o,B,179,0.858414660466913,0.651,0.629,0.576,0.46,0.45899,2,0.99,0.807,1,0.4,0.9948,1,,1,0.446008294820786,0.8593,0.8974,1,0.661,0.505,0.81,0.96,2
T1109o.pdb,T1109TS374_2o,B,180,0.913246434901184,0.69,0.697,0.675,0.46,0.45899,2,1,0.806,1,0.4,0.9914,1,,,0.436737030744553,0.8848,0.8857,1,0.801,0.505,0.73,0.97,2
T1109o.pdb,T1109TS374_2o,B,182,0.934852886110208,0.809,0.731,0.551,0.46,0.45899,2,0.67,0.824,1,0.4,0.9982,1,,1,0.406570732593536,0.9258,0.8991,1,0.708,0.627,0.8,0.97,2
T1109o.pdb,T1109TS374_2o,B,183,0,0.08,0.802,0.807,0.46,0.45899,2,0.7,0.872,0.99,0.4,0.9912,0.99,,,0.34094375371933,0.9035,0.9006,1,0.878,0.508,0.79,0.97,2
T1109o.pdb,T1109TS374_2o,B,186,0,0.079,0.879,0.832,0.46,0.45899,2,0.64,0.858,1,0.399,0.975,1,,1,0.27166610956192,0.9254,0.8775,1,0.483,0.569,0.82,0.98,2
T1109o.pdb,T1109TS374_2o,B,187,0,0.08,0.918,0.71,0.46,0.45899,2,1,0.88,1,0.398,0.9572,1,,,0.172248646616936,0.925,0.8736,1,0.501,0.537,0.86,0.98,2
T1109o.pdb,T1109TS374_2o,B,190,0,0.077,0.918,0.832,0.46,0.45899,2,0.41,0.882,0.99,0.398,0.9497,0.99,,,0.124918580055237,0.8778,0.8499,1,0.085,0.502,0.77,0.97,2
T1109o.pdb,T1109TS374_2o,B,195,0,0.055,0.741,0.653,0.46,0.45899,2,0.41,0.803,0.99,0.397,0.9428,0.99,,,0.092595107853413,0.7936,0.8314,1,0.044,0.498,0.64,0.97,2
T1109o.pdb,T1109TS374_2o,B,198,0,0.057,0.881,0.831,0.46,0.45899,2,0.41,0.888,0.99,0.398,0.9609,0.99,,1,0.181646749377251,0.934,0.8855,1,0.073,0.502,0.71,0.98,2
T1109o.pdb,T1109TS374_2o,B,199,0,0.055,0.63,0.326,0.46,0.45899,2,0.7,0.824,0.96,0.397,0.9644,0.96,,,0.182755947113037,0.8872,0.8372,1,0.059,0.498,0.7,0.97,2
T1109o.pdb,T1109TS374_2o,B,202,0,0.053,0.755,0.552,0.46,0.45899,2,0.77,0.815,0.97,0.399,0.9834,0.97,,1,0.331154376268387,0.9112,0.8767,1,0.24,0.572,0.79,0.97,2
T1109o.pdb,T1109TS374_2o,B,203,0,0.039,0.669,0.599,0.46,0.45899,2,0.64,0.805,0.94,0.399,0.9944,0.94,,1,0.297936767339706,0.8716,0.8522,1,0.199,0.55,0.74,0.96,2
T1109o.pdb,T1109TS374_2o,B,204,0.952954204918713,0.828,0.71,0.85,0.46,0.45899,2,0.28,0.815,0.99,0.399,0.999,0.99,,1,0.287899971008301,0.8451,0.8645,1,0.289,0.601,0.75,0.97,2
T1109o.pdb,T1109TS374_2o,B,205,0.952396146845946,0.824,0.798,0.782,0.46,0.45899,2,0.97,0.836,1,0.399,0.9928,1,,1,0.332162648439407,0.9255,0.8914,1,0.42,0.611,0.82,0.97,2
T1109o.pdb,T1109TS374_2o,B,206,0.960210260453409,0.847,0.75,0.735,0.46,0.45899,2,0.75,0.784,1,0.398,0.991,1,,1,0.35690975189209,0.9046,0.8705,1,0.448,0.505,0.7,0.96,2
T1109o.pdb,T1109TS374_2o,B,207,0.867377013553174,0.671,0.611,0.712,0.46,0.45899,2,0.84,0.742,1,0.4,0.9938,1,,1,0.389490485191345,0.7977,0.8569,1,0.735,0.582,0.72,0.96,2
T1109o.pdb,T1109TS374_2o,B,208,0.139830282396376,0.071,0.517,0.421,0.46,0.45899,2,0.4,0.693,0.97,0.399,0.9935,0.97,,1,0.405069500207901,0.8591,0.8168,1,0.825,0.415,0.44,0.96,2
T1109o.pdb,T1109TS374_2o,B,209,0.134520602455417,0.097,0.432,0.416,0.46,0.45899,2,1,0.714,0.97,0.398,0.9912,0.97,,1,0.329271703958511,0.8394,0.8656,1,0.401,0.38,0.53,0.96,2
T1109o.pdb,T1109TS374_2o,B,210,0.284206799027194,0.15,0.47,0.526,0.46,0.45899,2,0.7,0.724,0.97,0.397,0.9883,0.97,,1,0.264871656894684,0.8788,0.8391,1,0.309,0.386,0.5,0.95,2
T1109o.pdb,T1109TS374_2o,B,211,0.098970057429527,0.072,0.468,0.537,0.46,0.45899,2,0.54,0.701,0.98,0.397,0.9888,0.98,,1,0.293932020664215,0.8812,0.8494,1,0.115,0.28,0.54,0.95,2
T1109o.pdb,T1109TS374_2o,B,212,0.048074775789741,0.091,0.502,0.694,0.46,0.45899,2,1,0.695,1,0.397,0.9766,1,,1,0.181394949555397,0.8324,0.8283,1,0.112,0.351,0.63,0.95,2
T1109o.pdb,T1109TS374_2o,B,213,0,0.058,0.245,0.467,0.46,0.45899,2,0.77,0.652,0.99,0.398,0.9728,0.99,,,0.1820347905159,0.8704,0.7964,1,0.073,0.318,0.51,0.95,2
T1109o.pdb,T1109TS374_2o,B,215,0,0.037,0.184,0.328,0.46,0.45899,2,0.64,0.703,0.94,0.398,0.9853,0.94,,,0.147047117352486,0.8676,0.8077,1,0.124,0.331,0.38,0.93,2
T1109o.pdb,T1109TS374_2o,B,217,0.398845324883146,0.146,0.212,0.301,0.46,0.45899,2,0.46,0.746,0.96,0.398,0.997,0.96,,0,0.219448640942573,0.8868,0.8435,1,0.269,0.498,0.5,0.94,2
T1109o.pdb,T1109TS374_2o,B,218,0,0.021,0.261,0.672,0.46,0.45899,2,0.26,0.813,0.95,0.398,0.9786,0.95,,,0.218402564525604,0.8812,0.8243,0,0.262,0.492,0.45,0.92,2
T1110o.pdb,T1110TS360_3o,A,22,0.981197854685672,0.946,0.826,0.732,0.974,0.45899,2,0.38,0.843,1,0.395,0.994,1,,1,0.216661915183067,0.9306,0.902,1,0.557,0.637,0.84,0.98,2
T1110o.pdb,T1110TS360_3o,A,23,0.984433097981707,0.952,0.983,0.9,0.974,0.45899,2,1,0.839,1,0.396,0.9949,1,,1,0.28380537033081,0.9323,0.8975,1,0.933,0.665,0.82,0.97,2
T1110o.pdb,T1110TS360_3o,A,24,0.978723756845501,0.966,0.974,0.864,0.974,0.45899,2,0.98,0.805,1,0.397,0.9901,1,,,0.283348768949509,0.9204,0.905,1,0.343,0.656,0.79,0.97,2
T1110o.pdb,T1110TS360_3o,A,26,0.977156280368558,0.967,0.986,0.938,0.974,0.45899,2,0.24,0.868,0.75,0.396,0.9928,0.75,,1,0.252891212701797,0.6033,0.9014,1,0.284,0.624,0.83,0.97,2
T1110o.pdb,T1110TS360_3o,A,27,0.97886701288514,0.947,0.969,0.939,0.974,0.45899,2,0.98,0.873,1,0.397,0.9929,1,,1,0.262982130050659,0.9492,0.9215,1,0.278,0.653,0.83,0.98,2
T1110o.pdb,T1110TS360_3o,A,28,0.974198417805605,0.945,0.936,0.848,0.974,0.45899,2,0.49,0.867,1,0.396,0.9918,1,,,0.228216379880905,0.9362,0.9059,1,0.177,0.637,0.81,0.98,2
T1110o.pdb,T1110TS360_3o,A,30,0.985111598506698,0.988,0.98,0.86,0.974,0.45899,2,0.72,0.879,1,0.396,1,1,,1,0.319146484136581,0.9226,0.89,1,0.186,0.617,0.8,0.97,2
T1110o.pdb,T1110TS360_3o,A,31,0.977501246738708,0.966,0.968,0.765,0.974,0.45899,2,1,0.816,1,0.396,0.9905,1,,,0.242932915687561,0.938,0.9052,1,0.171,0.601,0.87,0.97,2
T1110o.pdb,T1110TS360_3o,A,34,0.985995030712272,0.956,0.905,0.786,0.974,0.45899,2,0.65,0.869,1,0.396,0.9866,1,,,0.29213348031044,0.9177,0.8733,1,0.38,0.617,0.82,0.96,2
T1110o.pdb,T1110TS360_3o,A,47,0.989049369745001,0.937,0.955,0.872,0.974,0.45899,2,0.36,0.858,,0.394,0.991,,,,0.434230595827103,0.8914,0.8755,1,0.149,0.502,0.76,0.93,2
T1110o.pdb,T1110TS360_3o,A,49,0.982517769611209,0.987,0.968,0.919,0.974,0.45899,2,0.28,0.876,0.98,0.394,0.9941,0.98,,,0.374059736728668,0.905,0.882,1,0.119,0.495,0.81,0.95,2
T1110o.pdb,T1110TS360_3o,A,56,0.964862806612055,0.974,0.958,0.938,0.974,0.45899,2,0.38,0.862,,0.393,0.9891,,,,0.335962623357773,0.8909,0.8795,1,0.182,0.495,0.61,0.9,2
T1110o.pdb,T1110TS360_3o,A,60,0.98400428179606,0.955,0.976,0.711,0.974,0.45899,2,0.33,0.784,1,0.394,0.9915,1,,1,0.286307245492935,0.8553,0.8758,1,0.955,0.579,0.78,0.94,2
T1110o.pdb,T1110TS360_3o,A,61,0.984734516957348,0.955,0.91,0.804,0.974,0.45899,2,0.72,0.853,1,0.393,0.9858,1,,0,0.300163209438324,0.8489,0.8629,1,0.99,0.643,0.74,0.92,2
T1110o.pdb,T1110TS360_3o,A,62,0.983739876925618,0.943,0.977,0.819,0.974,0.45899,2,0.2,0.891,0.2,0.393,0.9946,0.2,,1,0.350201725959778,0.9228,0.8873,0,0.978,0.582,0.77,,2
T1110o.pdb,T1110TS360_3o,A,63,0.982888145674838,0.987,0.972,0.877,0.974,0.45899,2,0.52,0.87,0.95,0.394,0.9884,0.95,,1,0.397448092699051,0.8836,0.8792,1,0.967,0.601,0.66,0.9,2
T1110o.pdb,T1110TS360_3o,A,64,0.965618119794731,0.942,0.954,0.851,0.974,0.45899,2,0.78,0.873,0.74,0.394,0.9851,0.74,,1,0.290978401899338,0.926,0.8826,1,0.688,0.502,0.7,0.88,2
T1110o.pdb,T1110TS360_3o,A,65,0.967457572084177,0.986,0.966,0.912,0.974,0.45899,2,0.36,0.868,0.64,0.394,0.9949,0.64,,1,0.348362416028976,0.928,0.9075,1,0.527,0.527,0.76,0.91,2
T1110o.pdb,T1110TS360_3o,A,66,0.96734761675425,0.982,0.948,0.863,0.974,0.45899,2,0.78,0.866,0.77,0.393,0.9841,0.77,,,0.26548969745636,0.8852,0.8671,1,0.205,0.534,0.72,0.9,2
T1110o.pdb,T1110TS360_3o,A,144,0.981153444658767,0.99,0.97,0.879,0.974,0.45899,2,0.64,0.82,1,0.395,0.9923,1,,1,0.382178485393524,0.8302,0.8661,1,0.278,0.604,0.75,0.97,2
T1110o.pdb,T1110TS360_3o,A,145,0.977952447450617,0.967,0.947,0.897,0.974,0.45899,2,0.55,0.771,0.98,0.396,0.9904,0.98,,1,0.471940666437149,0.8776,0.8202,1,0.238,0.595,0.76,0.97,2
T1110o.pdb,T1110TS360_3o,A,146,0.977368904878361,0.98,0.951,0.827,0.974,0.45899,2,0.28,0.872,0.26,0.396,0.9968,0.26,,,0.44622340798378,0.8095,0.8434,1,0.204,0.604,0.63,0.97,2
T1110o.pdb,T1110TS360_3o,A,163,0.974851878882323,0.981,0.876,0.914,0.974,0.45899,2,0.46,0.766,1,0.396,0.9969,1,,,0.363817036151886,0.7781,0.8185,1,0.37,0.598,0.66,0.97,2
T1110o.pdb,T1110TS360_3o,A,165,0.971456434918825,0.983,0.892,0.874,0.974,0.45899,2,1,0.789,0.99,0.397,0.9921,0.99,,,0.353411734104156,0.8593,0.8511,1,0.494,0.569,0.67,0.97,2
T1110o.pdb,T1110TS360_3o,A,176,0.979705427147221,0.966,0.974,0.869,0.974,0.45899,2,0.75,0.826,0.99,0.395,0.9965,0.99,,1,0.450061470270157,0.9022,0.8932,1,0.439,0.653,0.72,0.98,2
T1110o.pdb,T1110TS360_3o,A,177,0.983594979710218,0.99,0.965,0.909,0.974,0.45899,2,0.49,0.821,1,0.396,0.9944,1,,1,0.425066381692886,0.868,0.8922,1,0.395,0.614,0.72,0.98,2
T1110o.pdb,T1110TS360_3o,A,178,0.984395351251916,0.959,0.948,0.845,0.974,0.45899,2,0.89,0.775,1,0.397,0.9981,1,,1,0.468330919742584,0.8915,0.8841,1,0.377,0.576,0.82,0.97,2
T1110o.pdb,T1110TS360_3o,A,179,0.982190166965414,0.963,0.974,0.842,0.974,0.45899,2,0.99,0.834,1,0.398,0.9945,1,,1,0.407438158988953,0.8793,0.9023,1,0.281,0.505,0.8,0.97,2
T1110o.pdb,T1110TS360_3o,A,180,0.981210478089027,0.966,0.924,0.841,0.974,0.45899,2,0.67,0.858,1,0.398,0.9995,1,,,0.393186271190643,0.8798,0.8847,1,0.502,0.582,0.69,0.98,2
T1110o.pdb,T1110TS360_3o,A,182,0.973807534742137,0.926,0.973,0.917,0.974,0.45899,2,0.62,0.853,1,0.397,0.9933,1,,1,0.312687665224075,0.9174,0.8966,1,0.152,0.617,0.78,0.98,2
T1110o.pdb,T1110TS360_3o,A,183,0.971705608480452,0.989,0.967,0.883,0.974,0.45899,2,0.77,0.855,0.99,0.397,0.9964,0.99,,,0.251951843500137,0.9275,0.9032,1,0.241,0.502,0.76,0.98,2
T1110o.pdb,T1110TS360_3o,A,186,0.971720014511719,0.988,0.904,0.831,0.974,0.45899,2,0.64,0.876,1,0.397,0.987,1,,1,0.253880858421326,0.9247,0.8835,1,0.146,0.524,0.81,0.98,2
T1110o.pdb,T1110TS360_3o,A,187,0.970394706275356,0.989,0.966,0.851,0.974,0.45899,2,1,0.879,1,0.396,0.9752,1,,,0.145246401429176,0.9237,0.8776,1,0.485,0.543,0.88,0.98,2
T1110o.pdb,T1110TS360_3o,A,190,0.971675896077015,0.987,0.968,0.867,0.974,0.45899,2,0.44,0.888,1,0.396,0.9811,1,,,0.127037465572357,0.88,0.8655,1,0.116,0.492,0.7,0.97,2
T1110o.pdb,T1110TS360_3o,A,195,0.978253205434071,0.977,0.868,0.828,0.974,0.45899,2,0.33,0.796,1,0.395,0.9781,1,,,0.21819768846035,0.7988,0.854,1,0.06,0.479,0.62,0.97,2
T1110o.pdb,T1110TS360_3o,A,198,0.974843646977764,0.98,0.979,0.862,0.974,0.45899,2,0.4,0.882,1,0.396,0.9848,1,,1,0.169079825282097,0.9391,0.9024,1,0.085,0.418,0.69,0.98,2
T1110o.pdb,T1110TS360_3o,A,199,0.979599627713552,0.98,0.927,0.885,0.974,0.45899,2,0.75,0.808,1,0.395,0.9874,1,,,0.148906975984573,0.8914,0.8537,1,0.078,0.495,0.69,0.98,2
T1110o.pdb,T1110TS360_3o,A,202,0.967378444750205,0.955,0.966,0.865,0.974,0.45899,2,0.8,0.83,1,0.397,0.9921,1,,1,0.271017283201218,0.9035,0.886,1,0.114,0.508,0.74,0.97,2
T1110o.pdb,T1110TS360_3o,A,203,0.976211507229723,0.977,0.95,0.903,0.974,0.45899,2,0.7,0.79,0.94,0.397,0.9956,0.94,,1,0.29482901096344,0.892,0.8578,1,0.331,0.492,0.71,0.97,2
T1110o.pdb,T1110TS360_3o,A,204,0.97980318922904,0.98,0.957,0.891,0.974,0.45899,2,0.26,0.816,0.99,0.397,0.9937,0.99,,1,0.274591147899628,0.8385,0.8618,1,0.432,0.595,0.74,0.97,2
T1110o.pdb,T1110TS360_3o,A,205,0.981990839953323,0.957,0.969,0.957,0.974,0.45899,2,0.99,0.829,1,0.397,0.9983,1,,1,0.341252028942108,0.9262,0.8942,1,0.212,0.611,0.81,0.97,2
T1110o.pdb,T1110TS360_3o,A,206,0.983091209320857,0.989,0.964,0.905,0.974,0.45899,2,0.75,0.768,1,0.397,0.9922,1,,1,0.325677782297134,0.9008,0.8711,1,0.293,0.444,0.66,0.97,2
T1110o.pdb,T1110TS360_3o,A,207,0.981945399715289,0.96,0.967,0.879,0.974,0.45899,2,0.78,0.791,1,0.398,0.991,1,,1,0.345280170440674,0.7993,0.8355,1,0.146,0.514,0.69,0.97,2
T1110o.pdb,T1110TS360_3o,A,208,0.954825382873353,0.925,0.945,0.893,0.974,0.45899,2,0.36,0.698,0.99,0.397,0.9862,0.99,,1,0.358862578868866,0.8733,0.8231,1,0.184,0.296,0.41,0.96,2
T1110o.pdb,T1110TS360_3o,A,209,0.976795914183845,0.988,0.97,0.931,0.974,0.45899,2,1,0.747,0.98,0.396,0.9943,0.98,,1,0.246082976460457,0.8728,0.8672,1,0.108,0.306,0.52,0.97,2
T1110o.pdb,T1110TS360_3o,A,210,0.971667744556973,0.984,0.937,0.859,0.974,0.45899,2,0.99,0.767,0.95,0.396,0.9925,0.95,,1,0.170187830924988,0.8964,0.8512,1,0.122,0.267,0.51,0.96,2
T1110o.pdb,T1110TS360_3o,A,211,0.966816192757064,0.95,0.917,0.872,0.974,0.45899,2,0.7,0.774,0.99,0.396,0.9969,0.99,,1,0.230019494891167,0.8859,0.8534,1,0.133,0.251,0.56,0.96,2
T1110o.pdb,T1110TS360_3o,A,212,0.968106012844656,0.987,0.957,0.874,0.974,0.45899,2,1,0.77,1,0.395,0.9827,1,,1,0.114153988659382,0.8391,0.8264,1,0.194,0.248,0.6,0.97,2
T1110o.pdb,T1110TS360_3o,A,213,0.985982297055821,0.986,0.94,0.827,0.974,0.45899,2,0.77,0.754,1,0.396,0.9903,1,,,0.188316360116005,0.8696,0.8052,1,0.293,0.257,0.49,0.96,2
T1110o.pdb,T1110TS360_3o,A,215,0.986526999034724,0.984,0.932,0.903,0.974,0.45899,2,0.7,0.742,0.99,0.396,0.999,0.99,,,0.12204647064209,0.8713,0.8195,1,0.539,0.325,0.37,0.95,2
T1110o.pdb,T1110TS360_3o,A,217,0.967066382879873,0.915,0.937,0.895,0.974,0.45899,2,0.46,0.752,0.97,0.397,0.9969,0.97,,0,0.232372030615806,0.8889,0.8435,1,0.635,0.498,0.48,0.95,2
T1110o.pdb,T1110TS360_3o,A,218,0.916961034154638,0.874,0.83,0.796,0.974,0.45899,2,0.23,0.807,0.89,0.397,0.9892,0.89,,,0.218098893761635,0.8794,0.8246,0,0.722,0.498,0.45,0.95,2
T1110o.pdb,T1110TS360_3o,B,22,0.979485298897271,0.946,0.826,0.735,0.974,0.45899,2,0.38,0.854,1,0.398,0.9977,1,,1,0.221462741494179,0.9295,0.9039,1,0.437,0.633,0.85,0.98,2
T1110o.pdb,T1110TS360_3o,B,23,0.983991654132036,0.952,0.981,0.896,0.974,0.45899,2,1,0.842,1,0.398,0.9976,1,,1,0.278388351202011,0.9323,0.8988,1,0.831,0.662,0.81,0.97,2
T1110o.pdb,T1110TS360_3o,B,24,0.977501246738708,0.966,0.97,0.86,0.974,0.45899,2,0.98,0.794,1,0.399,0.9922,1,,,0.287509173154831,0.9199,0.9061,1,0.423,0.649,0.79,0.97,2
T1110o.pdb,T1110TS360_3o,B,26,0.977072259066171,0.967,0.984,0.933,0.974,0.45899,2,0.24,0.842,0.81,0.398,0.9947,0.81,,1,0.273137301206589,0.6033,0.9023,1,0.269,0.62,0.83,0.97,2
T1110o.pdb,T1110TS360_3o,B,27,0.97886701288514,0.947,0.969,0.942,0.974,0.45899,2,0.98,0.872,1,0.399,0.9942,1,,1,0.287558555603027,0.9496,0.9221,1,0.441,0.646,0.84,0.97,2
T1110o.pdb,T1110TS360_3o,B,28,0.974497600234163,0.946,0.941,0.855,0.974,0.45899,2,0.49,0.869,1,0.399,0.9914,1,,,0.248794868588447,0.9359,0.9057,1,0.27,0.64,0.81,0.97,2
T1110o.pdb,T1110TS360_3o,B,30,0.982888145674839,0.987,0.982,0.851,0.974,0.45899,2,0.72,0.864,1,0.399,0.9998,1,,1,0.36438649892807,0.9225,0.8899,1,0.227,0.63,0.8,0.97,2
T1110o.pdb,T1110TS360_3o,B,31,0.978723756845501,0.966,0.974,0.783,0.974,0.45899,2,1,0.808,1,0.398,0.9915,1,,,0.249944180250168,0.9384,0.9057,1,0.359,0.62,0.87,0.97,2
T1110o.pdb,T1110TS360_3o,B,34,0.984734516957348,0.955,0.937,0.851,0.974,0.45899,2,0.65,0.863,1,0.399,0.9864,1,,,0.324253737926483,0.9177,0.8732,1,0.527,0.62,0.82,0.96,2
T1110o.pdb,T1110TS360_3o,B,47,0.985150124113534,0.936,0.956,0.839,0.974,0.45899,2,0.36,0.856,,0.397,0.9903,,,,0.476872593164444,0.8873,0.8751,1,0.164,0.498,0.76,0.93,2
T1110o.pdb,T1110TS360_3o,B,49,0.978178767378242,0.952,0.964,0.896,0.974,0.45899,2,0.28,0.851,0.99,0.397,0.9964,0.99,,,0.421730160713196,0.9043,0.8832,1,0.135,0.498,0.8,0.95,2
T1110o.pdb,T1110TS360_3o,B,56,0.965487482218635,0.976,0.96,0.944,0.974,0.45899,2,0.38,0.871,,0.396,0.9922,,,,0.356184333562851,0.8943,0.8811,1,0.164,0.495,0.61,0.9,2
T1110o.pdb,T1110TS360_3o,B,60,0.983981687281134,0.956,0.804,0.702,0.974,0.45899,2,0.33,0.795,1,0.396,0.9941,1,,1,0.287745416164398,0.8556,0.8771,1,0.756,0.572,0.78,0.94,2
T1110o.pdb,T1110TS360_3o,B,61,0.985995030712272,0.956,0.905,0.826,0.974,0.45899,2,0.72,0.857,1,0.395,0.9892,1,,0,0.279860377311706,0.8489,0.8646,1,0.329,0.62,0.75,0.92,2
T1110o.pdb,T1110TS360_3o,B,62,0.985055453076673,0.946,0.98,0.826,0.974,0.45899,2,0.2,0.893,0.25,0.396,0.9988,0.25,,1,0.327599495649338,0.9227,0.8894,0,0.672,0.592,0.77,,2
T1110o.pdb,T1110TS360_3o,B,63,0.985111598506698,0.988,0.969,0.882,0.974,0.45899,2,0.52,0.86,0.94,0.397,0.9917,0.94,,1,0.376861959695816,0.8836,0.8808,1,0.696,0.611,0.65,0.9,2
T1110o.pdb,T1110TS360_3o,B,64,0.96734761675425,0.982,0.958,0.853,0.974,0.45899,2,0.78,0.88,0.72,0.396,0.9879,0.72,,1,0.293463915586472,0.9225,0.879,1,0.448,0.498,0.69,0.88,2
T1110o.pdb,T1110TS360_3o,B,65,0.967430151496232,0.985,0.965,0.907,0.974,0.45899,2,0.38,0.859,0.71,0.397,0.9958,0.71,,1,0.389793336391449,0.9279,0.9079,1,0.444,0.514,0.76,0.91,2
T1110o.pdb,T1110TS360_3o,B,66,0.965618119794731,0.942,0.941,0.847,0.974,0.45899,2,0.78,0.873,0.78,0.396,0.9863,0.78,,,0.281852602958679,0.8876,0.8681,1,0.295,0.537,0.72,0.9,2
T1110o.pdb,T1110TS360_3o,B,144,0.980858583087125,0.988,0.969,0.874,0.974,0.45899,2,0.62,0.809,1,0.399,0.9935,1,,1,0.29689747095108,0.8334,0.8718,1,0.113,0.604,0.75,0.97,2
